texto, intencao,
quero atendimento,005_atendimento
fala com um assistente,005_atendimento
passar pra outra pessoa,005_atendimento
fala c auquem,005_atendimento
atendimento,005_atendimento
atrndentr,005_atendimento
atwndente,005_atendimento
atendede,005_atendimento
@nao quero vc,005_atendimento
@nao quero falar com vc,005_atendimento
@nao quero falar com você,005_atendimento
me manda pro chat,005_atendimento
me passe para o atendimento,005_atendimento
nao quero nada com uma robo,005_atendimento
atendimento agora,005_atendimento
falar c gente,005_atendimento
espcialista,005_atendimento
quero o atendimento,005_atendimento
falar com atendente,005_atendimento
quero falar com um humano,005_atendimento
quero avaliar,005_avaliar
avaliar,005_avaliar
como fazer uma avaliação,005_avaliar
avaliação,005_avaliar
preciso fazer uma avaliação,005_avaliar
me mostre avaliação,005_avaliar
avaliar app,005_avaliar_app
quero avaliar o app,005_avaliar_app
avaliação app,005_avaliar_app
estou procurando avaliar o app,005_avaliar_app
preciso avaliar o app,005_avaliar_app
quero dar uma sugestao para a sky,005_avaliar_sky
preciso avaliar a sky,005_avaliar_sky
quero fazer um comentario sobre a sky,005_avaliar_sky
quero avaliar sky,005_avaliar_sky
quero avaliar a sky,005_avaliar_sky
avaliar a sky,005_avaliar_sky
quero fazer uma sugestao para a sky,005_avaliar_sky
a sky precisa melhorar,005_avaliar_sky
tenho uma ideia para sugerir a sky,005_avaliar_sky
quero fazer elogio pra sky,005_avaliar_sky
a sky tem algum pacote ou plano de internet?,005_banda_larga
quantos mega tem a internet,005_banda_larga
minha internet ta muito lenta,005_banda_larga
internet sky,005_banda_larga
quero assinar banda larga,005_banda_larga
gostaria de mudar meu pacote de internet de,005_banda_larga
internet banda larga,005_banda_larga
sou banda larga,005_banda_larga
eu quero instalar wi-fi,005_banda_larga
banda larga,005_banda_larga
wifi da sky,005_banda_larga
quero o meu wi-fi,005_banda_larga
minha banda larga sky,005_banda_larga
aceita debito pra fazer recarga,005_bandeiras_cartao_recarga
queria fazer uma recarga no debito em conta,005_bandeiras_cartao_recarga
com qual cartao da pra fazer recarga,005_bandeiras_cartao_recarga
aceita qual bandeira de cartao pra fazer recarga,005_bandeiras_cartao_recarga
bandeiras que aceita pra fazer recarga,005_bandeiras_cartao_recarga
Qual bandeira aceita pra fazer recarga,005_bandeiras_cartao_recarga
aceita @bandeiras_cartao pra fazer um recarga,005_bandeiras_cartao_recarga
consigo recarregar com @bandeiras_cartao,005_bandeiras_cartao_recarga
queria fazer uma recarga no dinheiro,005_bandeiras_cartao_recarga
bbb,005_BBB
quero ver BBB,005_BBB
comprar big brother brasil,005_BBB
me mostre sobre o bbb,005_BBB
big brother brasil,005_BBB
assinar canais do big brother brasil,005_BBB
quando começa o BBB?,005_BBB
canais do big brother,005_BBB
quero assistir bbb,005_BBB
,005_canais_sem_recarga
em que canal eu assisto o filme que eu comprei,005_canal_assistir_filme
onde vai passar o filme que eu comprei,005_canal_assistir_filme
queria assistir o filme que eu comprei,005_canal_assistir_filme
onde da pra assistir o filme alugado,005_canal_assistir_filme
onde vai passar o filme que eu aluguei,005_canal_assistir_filme
preciso saber o horario do filme alugado,005_canal_assistir_filme
nao estou conseguindo achar o canal do filme que aluguei,005_canal_assistir_filme
eu aluguei um filme mas nao ta passando no canal,005_canal_assistir_filme
como assistir um filme que aluguei,005_canal_assistir_filme
onde assisto o filme que aluguei,005_canal_assistir_filme
eu aluguei um filme mas nao sei em qual canal vai passar,005_canal_assistir_filme
eu aluguei o filme mas nao sei onde da pra assistir,005_canal_assistir_filme
qual canal assisto quando compro um filme,005_canal_assistir_filme
qual canal eu coloco pra ver o filme que eu comprei,005_canal_assistir_filme
acabei de alugar o filme como faco para assistir,005_canal_assistir_filme
"sim, quero cancelar pacote",005_Cancelamento_pacote
Pacote!,005_Cancelamento_pacote
preciso cancelar meu pacote sky,005_Cancelamento_pacote
Cancelar pacote,005_Cancelamento_pacote
gostaria de bloquear dois pontos temporariamente,005_Cancelamento_pacote
Um ou mais Pontos,005_Cancelamento_pacote
estou com problemas quero cancelar pacote,005_Cancelamento_pacote
quero cancelar o big brother,005_Cancelamento_pacote
cancelamento de pacote,005_Cancelamento_pacote
cancelar meu pacote,005_Cancelamento_pacote
como faasa excuir  canal,005_Cancelamento_pacote
tenho que caneclar meu pacote,005_Cancelamento_pacote
cancelamento meu pacote da sky,005_Cancelamento_pacote
quero desistir do canal,005_cancelar
to querendo cancela meus canais hbo,005_cancelar
nao  tenho  mais enterese no produto,005_cancelar
gostaria de tira premiere,005_cancelar
cancelar ponto adicional,005_cancelar
canselamento,005_cancelar
realizar um cancelamento,005_cancelar
quero cancelar alguns canais da minha programacao,005_cancelar
posso cancelar um canal quando quiser?,005_cancelar
preciso fazer um cancelamento,005_cancelar
canselar,005_cancelar
tira premie,005_cancelar
eu so quero tirar um aparelho do meu plano,005_cancelar
eu tenho uma assinatura e tenho 6 pontos e gostaria de retirar 3 deles,005_cancelar
noit quero cansele,005_cancelar
desativar,005_cancelar
nao achei o cancelar,005_cancelar
quero cancelar meu plano pre-pago ,005_cancelar
gostaria de reduzir os canais,005_cancelar
gostaria de suspender o sinal,005_cancelar
gostaria de cancelar esse pacote adicional no meu plano,005_cancelar
me ajude a cancelar,005_cancelar
preciso cancelar,005_cancelar
preciso desligar um ponto,005_cancelar
quero cancelar meu plano de banda larga sky,005_cancelar
quero cancelar minha sky banda larga,005_cancelar
"se eu nao conseguir diminuir, vou pedir desligamento da sky.",005_cancelar
acabei de comprar um pacote telecine gostaria de cancelar,005_cancelar
quero cancelar,005_cancelar
como eu faco  pra cancelar  mas pacotes ?,005_cancelar
bom dia gostaria de reduzir meu canais,005_cancelar
cancela assinatura,005_cancelar
deste jeito vou ter q camcelar minha assinatura,005_cancelar
quaria cansela minha skay,005_cancelar
cancelamento de assinatura!,005_cancelar
caselar assinatura,005_cancelar_assinatura
quero encerrar o contrato,005_cancelar_assinatura
encerrar o contrato,005_cancelar_assinatura
vou mandar  tira a skay,005_cancelar_assinatura
Canal Adicional!,005_cancelar_assinatura
preciso cancelar assinatura,005_cancelar_assinatura
quero cancelar @canaisAdultos,005_cancelar_canal_adulto
tem que tirar esses canais de safadeza da minha tv,005_cancelar_canal_adulto
queria tirar os canais porno da minha tv,005_cancelar_canal_adulto
queria cancelar meus canais adultos,005_cancelar_canal_adulto
cancelar canal adulto,005_cancelar_canal_adulto
cancelar recarga programada,005_cancelar_recarga_programada
cobranca da recarga automatica,005_cancelar_recarga_programada
queria cancelar minha recarga programada,005_cancelar_recarga_programada
desativar minha recarga programada,005_cancelar_recarga_programada
quero cancelar minha recarga programada,005_cancelar_recarga_programada
quero cancelar assinatura da recarga programada,005_cancelar_recarga_programada
se eu alugar um filme hoje so pago na proxima fatura,005_cobranca_filmes_alugados
onde voces cobram o aluguel de filmes,005_cobranca_filmes_alugados
quando vai vim cobrando o filme,005_cobranca_filmes_alugados
quando voces vao cobrar o filme,005_cobranca_filmes_alugados
de que forma e cobrado o aluguel do filme,005_cobranca_filmes_alugados
voces mandam o valor do filme na fatura,005_cobranca_filmes_alugados
voces vao cobrar quando o filme que eu aluguei,005_cobranca_filmes_alugados
voces mandam o preco do filme na conta,005_cobranca_filmes_alugados
da pra alugar filme com cartao de credito,005_cobranca_filmes_alugados
cobranca_filmes_alugados,005_cobranca_filmes_alugados
quando vai lancar na fatura o filme que eu comprei,005_cobranca_filmes_alugados
o filme alugado vai chega  no mes que vem,005_cobranca_filmes_alugados
preciso do codigo de barras,005_codigo_de_barras_fatura
cod barras fatura,005_codigo_de_barras_fatura
eu preciso da barra de pagamento da sky,005_codigo_de_barras_fatura
me envia a linha digitavel para pagamento,005_codigo_de_barras_fatura
onde pego o codigo de barras da fatura,005_codigo_de_barras_fatura
código de barras fatura,005_codigo_de_barras_fatura
posso pagar por codigo de barra a fatura,005_codigo_de_barras_fatura
pagar minha conta pelo condigo de barras,005_codigo_de_barras_fatura
linha digitavel da fatura,005_codigo_de_barras_fatura
quero o codigo de barras da fatura,005_codigo_de_barras_fatura
me passa o codigo de barras da minha conta,005_codigo_de_barras_fatura
onde que eu alugo um filme,005_como_comprar_filme
como que compra filme,005_como_comprar_filme
me ensina a comprar um filme,005_como_comprar_filme
como faz pra alugar um filme,005_como_comprar_filme
como alugar um filme,005_como_comprar_filme
queria saber como que compra filme,005_como_comprar_filme
como que aluga filme,005_como_comprar_filme
posso alugar um filme pelo app,005_como_comprar_filme
da pra alugar filme aqui pelo aplicativo,005_como_comprar_filme
onde que alugar filme,005_como_comprar_filme
eu quero saber como eu posso alugar o filme,005_como_comprar_filme
como faco pra alugar,005_como_comprar_filme
como eu posso alugar um filme,005_como_comprar_filme
quero saber qual filme posso alugar,005_como_comprar_filme
onde que compra filme,005_como_comprar_filme
quero contratar canais de filmes,005_comprar_canais_de_filmes
contratar canais de filmes,005_comprar_canais_de_filmes
assinar canais de filmes,005_comprar_canais_de_filmes
preciso desbloquear canal de filmes,005_comprar_canais_de_filmes
incluir pacotes de filmes na minha assinatura,005_comprar_canais_de_filmes
quero pacote de filmes,005_comprar_canais_de_filmes
quero um canal de filmes bom e barato,005_comprar_canais_de_filmes
gostaria de contratar canais de filmes,005_comprar_canais_de_filmes
queria contratar canais de filmes,005_comprar_canais_de_filmes
quero saber os canais de filme pra assinar,005_comprar_canais_de_filmes
comprar canais de filmes,005_comprar_canais_de_filmes
assinar canal de esportes,005_comprar_canais_esportivos
quero contratar canais esportivos,005_comprar_canais_esportivos
quero ver os pacotes de jogos,005_comprar_canais_esportivos
assinar canais do brasileirao,005_comprar_canais_esportivos
incluir no meu pacote canais esportivos,005_comprar_canais_esportivos
comprar canal de futebol,005_comprar_canais_esportivos
comprar jogos de futebol,005_comprar_canais_esportivos
comprar todos canal de jogos,005_comprar_canais_esportivos
comprar pacote com canais esportivos,005_comprar_canais_esportivos
comprar canal nba,005_comprar_canais_esportivos
quero assinar os canais internacionais,005_comprar_canais_internacionais
onde compra o canal combate,005_comprar_combate
queria comprar o canal combate,005_comprar_combate
incluir o canal combate no meu pacote,005_comprar_combate
assinar o canal combate,005_comprar_combate
assinar canal combate,005_comprar_combate
comprar o canal combate,005_comprar_combate
comprar canal combate,005_comprar_combate
quero assinar o canal combate,005_comprar_combate
quer colocar o canal de luta no meu pacote,005_comprar_combate
onde compra o canal de luta,005_comprar_combate
quero assinar o canal dog tv,005_comprar_dog_tv
contrarar o canal espn extra,005_comprar_espn_extra
queria contratar o mosaico da espn,005_comprar_espn_extra
quero contratar o canal espn extra,005_comprar_espn_extra
incluir o canal espn extra no meu pacote,005_comprar_espn_extra
quero assinar o canal espn extra,005_comprar_espn_extra
quero assinar o canal espn,005_comprar_espn_extra
quero incluir o espn extra no meu pacote,005_comprar_espn_extra
assinar o canal espn extra,005_comprar_espn_extra
comprar canal espn extra,005_comprar_espn_extra
quero contratar o espn extra,005_comprar_espn_extra
comprar canal fox premium,005_comprar_fox_premium
assinar canal pra ver series,005_comprar_fox_premium
quero comprar canal fox premium,005_comprar_fox_premium
incluir o fox premium no meu pacote,005_comprar_fox_premium
assinar canal de series,005_comprar_fox_premium
comprar canal pra ver series,005_comprar_fox_premium
contratar canal fox premium,005_comprar_fox_premium
comprar canal de series,005_comprar_fox_premium
quero contratar canal de series,005_comprar_fox_premium
quero assinar os canais da fox,005_comprar_fox_premium
queria comprar os canais hbo,005_comprar_hbo
quero hbo,005_comprar_hbo
incluir hbo,005_comprar_hbo
comprar hbo,005_comprar_hbo
assinar hbo,005_comprar_hbo
incluir o canal japones no meu pacote,005_comprar_nhk
comprar o canal nhk,005_comprar_nhk
queria comprar o canal do japao,005_comprar_nhk
assinar o canal japones,005_comprar_nhk
onde compra o canal nhk,005_comprar_nhk
quero assinar o canal japones,005_comprar_nhk
comprar o canal japones,005_comprar_nhk
assinar o canal nhk,005_comprar_nhk
quero assinar o canal nhk,005_comprar_nhk
quer colocar o canal do japao no meu pacote,005_comprar_nhk
quero locar o thor ,005_comprar_ppv
locar,005_comprar_ppv
ppviu,005_comprar_ppv
comprar filmes,005_comprar_ppv
boa noite sobre os canais telecine,005_comprar_ppv
quero compra telecine,005_comprar_ppv
queria saber qual o preco dos canais adicionais,005_comprar_ppv
quero assinar ufc,005_comprar_ppv
queria aluga moana hoje como eu faco,005_comprar_ppv
cine sky ,005_comprar_ppv
preço ppv,005_comprar_ppv
quero comprar um filme,005_comprar_ppv
esse é lançamento eu quero lugar,005_comprar_ppv
da pra comprar o filme a lenda de tarzan,005_comprar_ppv
quero assinar todos canais ppv,005_comprar_ppv
quero o canal tele cine,005_comprar_ppv
ppv,005_comprar_ppv
paper viel,005_comprar_ppv
loca o thor ragnarok,005_comprar_ppv
filmes em cartaz,005_comprar_ppv
gostaria de obter o fox premium,005_comprar_ppv
eu queria saber o valor da telecine,005_comprar_ppv
contrate o filme agora,005_comprar_ppv
alugar um filme,005_comprar_ppv
oi queria saber quanto ta o canaml tele cine,005_comprar_ppv
so o pacote telecine por um mes,005_comprar_ppv
ola quero compra um pacote de tele cine,005_comprar_ppv
quero fazer uma locacao  de filme,005_comprar_ppv
coloque na minha conta um filme,005_comprar_ppv
pey par viu,005_comprar_ppv
pepe viu ,005_comprar_ppv
como faso para ver filmes ppv,005_comprar_ppv
pay per view,005_comprar_ppv
pain per viu ,005_comprar_ppv
quero comprar os canais europeus,005_comprar_ppv
pay-per-view,005_comprar_ppv
aluguel,005_comprar_ppv
gostaria de ver o que esta passando no ppv,005_comprar_ppv
quanto custa o pacote hbo?,005_comprar_ppv
gostaria de saber qual e o valor dos telecines,005_comprar_ppv
quero adicionar canais telecine,005_comprar_ppv
quanto custa o pacote telecine?,005_comprar_ppv
quero contratar o canal combate,005_comprar_ppv
filmes para aparelho hd,005_comprar_ppv
qual o preco dos canais internacionais,005_comprar_ppv
quero alugar 50 tons mais escuros como faco?,005_comprar_ppv
contratacao canal 270 uma sessao,005_comprar_ppv
quero locar filmes,005_comprar_ppv
que filme tem pra alugar,005_comprar_ppv
filmes para alugar,005_comprar_ppv
eu gostaria de comprar Premiere,005_comprar_ppv
alugar filme,005_comprar_ppv
compras online,005_comprar_ppv
quero compre  fala serio mae,005_comprar_ppv
comprar brasileirao,005_comprar_ppv
premiere canal avulso,005_comprar_premiere
queria comprar premiere,005_comprar_premiere
comprar canal premiere,005_comprar_premiere
quero assinar o canal premiere,005_comprar_premiere
quero assinar o canal rai international,005_comprar_rai_international
queria comprar o canal de portugal,005_comprar_sic_international
assinar o canal sic international,005_comprar_sic_international
assinar o canal de portugal,005_comprar_sic_international
incluir o canal portugues no meu pacote,005_comprar_sic_international
onde compra o canal sic international,005_comprar_sic_international
comprar o canal portugues,005_comprar_sic_international
quero assinar o canal sic international,005_comprar_sic_international
quero colocar o canal de portugal no meu pacote,005_comprar_sic_international
quero assinar o canal siuc,005_comprar_sic_international
comprar o canal sic international,005_comprar_sic_international
gostaria de saber quais pacotes de telecine vcs tem?,005_comprar_telecine
incluir os canais do telecine no meu plano,005_comprar_telecine
quero comprar os canais do telecine,005_comprar_telecine
incluir o telecine no meu pacote,005_comprar_telecine
quero ter os canais telecine,005_comprar_telecine
como assino o pacote telecine,005_comprar_telecine
queria comprar os canais do telecine,005_comprar_telecine
assinar os canais de filme do telecine,005_comprar_telecine
onde assina o canal telecine,005_comprar_telecine
quero assinar os canais telecine,005_comprar_telecine
quanto que fica para eu fechar um plano telecine,005_comprar_telecine
quanto custa os canais telecine?,005_comprar_telecine
assinar o canal da franca,005_comprar_tv5_monde
comprar o canal tv5,005_comprar_tv5_monde
incluir o canal frances no meu pacote,005_comprar_tv5_monde
quero assinar o canal tv5,005_comprar_tv5_monde
comprar o canal frances,005_comprar_tv5_monde
quer colocar o canal da franca no meu pacote,005_comprar_tv5_monde
onde compra o canal tv5 monde,005_comprar_tv5_monde
queria comprar o canal da franca,005_comprar_tv5_monde
quero assinar o canal tv5 monde,005_comprar_tv5_monde
assinar o canal tv5 monde,005_comprar_tv5_monde
quero configurar meu celular como controle,005_configurar_controle_app
como eu posso usar o controle do aplicativo,005_configurar_controle_app
posso usar o controle pelo app,005_configurar_controle_app
e possivel usar controle remoto no app,005_configurar_controle_app
como usar o controle pelo aplicativo minha sky,005_configurar_controle_app
como uso controle remoto pelo app,005_configurar_controle_app
quero usar o controle sky pelo celular,005_configurar_controle_app
como configurar controle pelo app,005_configurar_controle_app
como eu posso usar o controle virtual,005_configurar_controle_app
como configurar o controle,005_configurar_controle_app
filmes porno ,005_conteúdo_adulto
quero programacao  adulta,005_conteúdo_adulto
posso sabe ser tem canal de porno,005_conteúdo_adulto
canal adulto ,005_conteúdo_adulto
sexy prive,005_conteúdo_adulto
safadas,005_conteúdo_adulto
conteudo adulto,005_conteúdo_adulto
canais porno,005_conteúdo_adulto
suruba,005_conteúdo_adulto
quero assisitr filme porno,005_conteúdo_adulto
quero comprar canal adulto,005_conteúdo_adulto
filme adultos ,005_conteúdo_adulto
filme prono ,005_conteúdo_adulto
quero ver um.filme de adulto,005_conteúdo_adulto
por favor quero um filme pornô para ficar com o p*******,005_conteúdo_adulto
um filme de romance que envolve sexo,005_conteúdo_adulto
como faco para comprar um canal adulto,005_conteúdo_adulto
quero assistir os filmes porno... mais estao nloqueados... e nao consigo desbquear pelo aplicativo,005_conteúdo_adulto
filme erótico,005_conteúdo_adulto
quero um canal de porno,005_conteúdo_adulto
compra pacote adulto,005_conteúdo_adulto
canal de sexo com a sinagoga,005_conteúdo_adulto
qual o valor dos canal porno?,005_conteúdo_adulto
canal adulto quero alugar,005_conteúdo_adulto
como alugar sex prive,005_conteúdo_adulto
canais adulto,005_conteúdo_adulto
canal porno,005_conteúdo_adulto
+18,005_conteúdo_adulto
como libera os canais fechados playboy,005_conteúdo_adulto
"filme ""coma meu rabo"" sexy hot",005_conteúdo_adulto
sexhot,005_conteúdo_adulto
onde posso comprar filmes porno,005_conteúdo_adulto
queria contratar o canal adulto,005_conteúdo_adulto
comprar canal adulto,005_conteúdo_adulto
como comprar canal porno,005_conteúdo_adulto
porno ,005_conteúdo_adulto
quais sao os canais sexhot,005_conteúdo_adulto
como alugar o sexy hot?,005_conteúdo_adulto
quero um porno,005_conteúdo_adulto
desejo comprar um canal adulto,005_conteúdo_adulto
sexrot,005_conteúdo_adulto
playboytv,005_conteúdo_adulto
como faca para liberar canais adultos?,005_conteúdo_adulto
filme adulto,005_conteúdo_adulto
filme de sexo,005_conteúdo_adulto
quero ver filme porno,005_conteúdo_adulto
filme pornô por favor,005_conteúdo_adulto
sexihot,005_conteúdo_adulto
playboy,005_conteúdo_adulto
sex hot,005_conteúdo_adulto
quero ver um filme adulto,005_conteúdo_adulto
qual minha senha para assinar +18,005_conteúdo_adulto
me sugira um filme de porno,005_conteúdo_adulto
quais os canais adultos,005_conteúdo_adulto
gostaria de ver os canais eroticos,005_conteúdo_adulto
quero canal adulto,005_conteúdo_adulto
como faco pra alugar canal adulto,005_conteúdo_adulto
pleyboy,005_conteúdo_adulto
sexprime,005_conteúdo_adulto
sexo explícito,005_conteúdo_adulto
filme de sexo gay,005_conteúdo_adulto
as brasileirinhas,005_conteúdo_adulto
canais adilto,005_conteúdo_adulto
como alugar o canal sexhot,005_conteúdo_adulto
putaria ,005_conteúdo_adulto
filmesex,005_conteúdo_adulto
erotico,005_conteúdo_adulto
comprar canal playboy,005_conteúdo_adulto
porno o ta passando,005_conteúdo_adulto
filmes adultos,005_conteúdo_adulto
porrnou,005_conteúdo_adulto
conteúdo anal,005_conteúdo_adulto
fogosas,005_conteúdo_adulto
quero ver os filme de sexy hot,005_conteúdo_adulto
filme pono,005_conteúdo_adulto
posso alugar filme porno,005_conteúdo_adulto
quero comprar um canal da plaboy,005_conteúdo_adulto
quero assistir canais adulto,005_conteúdo_adulto
fornicacao,005_conteúdo_adulto
filme pornô,005_conteúdo_adulto
pornô,005_conteúdo_adulto
fornicação,005_conteúdo_adulto
pornografia,005_conteúdo_adulto
canal adulto,005_conteúdo_adulto
gostaria de tirar a senha de canal adulto,005_conteúdo_adulto
canal playboy,005_conteúdo_adulto
sex prive,005_conteúdo_adulto
canal pono,005_conteúdo_adulto
eu gostaria de ter mais filme pornor,005_conteúdo_adulto
tem como alugar filmes adultos,005_conteúdo_adulto
sexy zone,005_conteúdo_adulto
comprar filme adulto,005_conteúdo_adulto
filme porno,005_conteúdo_adulto
play boy,005_conteúdo_adulto
swxy,005_conteúdo_adulto
xvideo,005_conteúdo_adulto
quero ver filmes adultos,005_conteúdo_adulto
nao tem canal aduto n minha tv kk,005_conteúdo_adulto
sey  ht,005_conteúdo_adulto
quero ver meus filmes do sexy hot,005_conteúdo_adulto
como faco pra acinar a pleiboi,005_conteúdo_adulto
alugar sexyhot,005_conteúdo_adulto
sexyhot,005_conteúdo_adulto
conteúdo adulto,005_conteúdo_adulto
sexo,005_conteúdo_adulto
filmes porno,005_conteúdo_adulto
filme pra alugar de sexo,005_conteúdo_adulto
genero adulto,005_conteúdo_adulto
quero assistir canal playboy,005_conteúdo_adulto
filmes adultos pagos,005_conteúdo_adulto
adulto,005_conteúdo_adulto
eu quero ver um filme de sexo,005_conteúdo_adulto
quero ver um filme de sexo,005_conteúdo_adulto
quero alugar o canal play boy,005_conteúdo_adulto
como contratar o sexy hot,005_conteúdo_adulto
eu quero porno,005_conteúdo_adulto
programacao adulta  pra hoje,005_conteúdo_adulto
maior de 18 anos,005_conteúdo_adulto
sexy hot,005_conteúdo_adulto
canal da playboy,005_conteúdo_adulto
canal de sexo,005_conteúdo_adulto
danadas,005_conteúdo_adulto
filmes eroticos ,005_conteúdo_adulto
pay per view adulto,005_conteúdo_adulto
filmes pra alugar de sexo,005_conteúdo_adulto
,005_controle
novo controle,005_controle_remoto
"troca de controle, nao  funciona",005_controle_remoto
solicitar um controle remoto,005_controle_remoto
controle nao pega,005_controle_remoto
pegar um novo controle remoto,005_controle_remoto
tem que pagar algo pra solicitar o controle,005_controle_remoto
o usar o controle remoto,005_controle_remoto
controle remoto ,005_controle_remoto
quero solicitar um controle,005_controle_remoto
quero pedir um controle remoto novo,005_controle_remoto
meu controle esta ruim,005_controle_remoto
contole remoto da sky,005_controle_remoto
acessar meu controle remoto,005_controle_remoto
quero um novo controle remoto,005_controle_remoto
quero novo controle remoto,005_controle_remoto
controle remoto,005_controle_remoto
controle,005_controle_remoto
vou desinstalar o aplicativo,005_desinstalacao_app
esse aplicativo e uma merda,005_desinstalacao_app
vou deletar o aplicativo app,005_desinstalacao_app
essa bosta der app nao serve pra nada,005_desinstalacao_app
esse aplicativo nao presta,005_desinstalacao_app
desistalar,005_desinstalacao_app
pra que esse aplicativo se nao serve pra nada,005_desinstalacao_app
vou apagar esse aplicativo,005_desinstalacao_app
vou apagar o app,005_desinstalacao_app
eu vou desestalar o app. minha sky,005_desinstalacao_app
o aplicativo fica travando,005_desinstalacao_app
eu quero  saber cada detalhe da minha fatura,005_detalhes_da_fatura
nao consigo acessar o app,005_detalhes_da_fatura
quero saber porque veio esse valor a minha fatura?,005_detalhes_da_fatura
ver fatura detalhada,005_detalhes_da_fatura
quero saber o que foi cobrado na minha fatura,005_detalhes_da_fatura
detalhe da fatura,005_detalhes_da_fatura
estou com duvidas nos valores cobrados,005_detalhes_da_fatura
queria ver tudo que foi cobrado na minha fatura,005_detalhes_da_fatura
o que sera cobrado na fatura,005_detalhes_da_fatura
o filme que aluguei vai ser cobrado esses mês,005_detalhes_da_fatura
quero ver os detalhes da minha conta,005_detalhes_da_fatura
qual filmes eu comprei esse mes,005_detalhes_da_fatura
ta errado a farura,005_detalhes_da_fatura
poderia por gentileza explicar minha fatura?,005_detalhes_da_fatura
quantos filmes eu aluguei esse mes,005_detalhes_da_fatura
me explica minha fatura,005_detalhes_da_fatura
algum filme adulto foi contratado?,005_detalhes_da_fatura
dog tv,005_Dog_Tv
o que é o dogtv,005_Dog_Tv
assinar canal dogt tv,005_Dog_Tv
comprar canal dog tv,005_Dog_Tv
canal dog tv,005_Dog_Tv
comprar canal para o meu cachorro,005_Dog_Tv
assinar canal dog tv,005_Dog_Tv
incluir o canal dog tv no meu pacote,005_Dog_Tv
sinal aberto canal dog tv,005_Dog_Tv
comprar o canal dog tv,005_Dog_Tv
qualquer um pode alugar filme,005_elegibilidade_compras_filmes
pre pago aluga filme,005_elegibilidade_compras_filmes
eu posso alugar um filme,005_elegibilidade_compras_filmes
da pra alugar filme sendo pre pago,005_elegibilidade_compras_filmes
cliente pre pago tambem aluga filme,005_elegibilidade_compras_filmes
por que pre pago nao pode alugar filme,005_elegibilidade_compras_filmes
eu posso alugar algum filme na sky,005_elegibilidade_compras_filmes
cliente pre pago podia alugar filme tambem,005_elegibilidade_compras_filmes
cliente pre pago nao pode alugar filmes,005_elegibilidade_compras_filmes
quem pode alugar filme na sky,005_elegibilidade_compras_filmes
nao funciona o envio de sinal,005_envio_sinal_ineficiente
enviei sinal pelo app e não funcionou,005_envio_sinal_ineficiente
nao consigo enviar sinal,005_envio_sinal_ineficiente
ja enviei o sinal mas o meu sinal nao voltou,005_envio_sinal_ineficiente
nao ta funcionando o envio de sinal,005_envio_sinal_ineficiente
to tentando enviar o sinal aqui pelo aplicativo mas nao funciona,005_envio_sinal_ineficiente
ja enviei o sinal mas nao funciona,005_envio_sinal_ineficiente
ja enviei sinal mas a imagem nao voltou,005_envio_sinal_ineficiente
enviei o sinal e nao funcionou,005_envio_sinal_ineficiente
to enviando sinal mas nao funciona,005_envio_sinal_ineficiente
não da pra acessar o app,005_erro_login
login com problema,005_erro_login
meu login  e senha da sky,005_erro_login
nao consigo fazer login,005_erro_login
nao consigo entrar no app,005_erro_login
como faco pra entrar no site da sky,005_erro_login
login no app do premiere,005_erro_login
não da pra acessar o aplicativo,005_erro_login
como faco pra entrar no app do multishow,005_erro_login
entrar no aplicativo do hbo,005_erro_login
erro no cpf,005_erro_login
erro no login,005_erro_login
nao consigo entrar no aplicativo,005_erro_login
Não consigo fazer login,005_erro_login
nao consigo acessar o site da sky,005_erro_login
Não consigo receber o código para acessar o aplicativo,005_erro_login
o que e recarga programada,005_explicacao_recarga_programada
queria entender mais sobre a recarga programada,005_explicacao_recarga_programada
a recarga programada e melhor,005_explicacao_recarga_programada
conhecer mais a recarga programada,005_explicacao_recarga_programada
recarga programada pode ser comprada pelo cartao,005_explicacao_recarga_programada
queria mais informacoes sobre essa recarga programada,005_explicacao_recarga_programada
como funciona a recarga programada,005_explicacao_recarga_programada
qual a diferenca entra a recarga programada e a normal,005_explicacao_recarga_programada
me conta como e a recarga programada,005_explicacao_recarga_programada
me explica sobre a recarga programada,005_explicacao_recarga_programada
me fala dessa recarga programada,005_explicacao_recarga_programada
qual a diferenca da recarga programada,005_explicacao_recarga_programada
,005_fale_com_especialista
informacoes de pagamento,005_fatura
pega minha fatura,005_fatura
faturafatura,005_fatura
farturas,005_fatura
2° via da fatura,005_fatura_em_pdf
onde vejo o pdf da minha fatura,005_fatura_em_pdf
queria ver a segunda via da minha fatura,005_fatura_em_pdf
segunda via da fatura,005_fatura_em_pdf
nao recebi o boleto pra pagar,005_fatura_em_pdf
conta2 via,005_fatura_em_pdf
entender melhor minha fatura,005_fatura_em_pdf
gostaria de pedir uma 2 via da fatura,005_fatura_em_pdf
me envia minha segunda via da fatura,005_fatura_em_pdf
me passa minha fatura,005_fatura_em_pdf
fatura em pdf,005_fatura_em_pdf
Pagar boleto,005_fatura_em_pdf
queria baixar o pdf da minha fatura,005_fatura_em_pdf
minha fatura nao chegou preciso da segunda via,005_fatura_em_pdf
segunda via da conta,005_fatura_em_pdf
quero imprimir a minha conta,005_fatura_em_pdf
quero imprimir minha facura,005_fatura_em_pdf
boleto,005_fatura_em_pdf
pdf,005_fatura_em_pdf
queria segunda via,005_fatura_em_pdf
,005_fazer_login_site
